Start_Building,Start_Lat,Start_Lon,End_Building,End_Lat,End_Lon,Distance (m),Terrain,Walking_Speed (m/s),ETA (min),Path
KKA II,3.003791,101.720491,KBP I (NORTH),3.007784,101.720685,609.91,concrete,1.3,7.82,"[(3.003791, 101.720491), (3.003789, 101.720644), (3.004177, 101.720652), (3.004201, 101.720668), (3.00427, 101.720713), (3.004513, 101.720714), (3.004764, 101.720739), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007784, 101.720685)]"
KKA II,3.003791,101.720491,KBP II,3.004822,101.722189,272.76,concrete,1.3,3.5,"[(3.003791, 101.720491), (3.003789, 101.720644), (3.004177, 101.720652), (3.004172, 101.720826), (3.004139, 101.720841), (3.004146, 101.720861), (3.004179, 101.720945), (3.004231, 101.721073), (3.004242, 101.721095), (3.004333, 101.721276), (3.00444, 101.721489), (3.004459, 101.721527), (3.004584, 101.721757), (3.004689, 101.721825), (3.004732, 101.721843), (3.004913, 101.721918), (3.004945, 101.721931), (3.004858, 101.722115), (3.004822, 101.722189)]"
KKA II,3.003791,101.720491,KEE I,3.007416,101.720382,572.27,concrete,1.3,7.34,"[(3.003791, 101.720491), (3.003789, 101.720644), (3.004177, 101.720652), (3.004201, 101.720668), (3.00427, 101.720713), (3.004513, 101.720714), (3.004764, 101.720739), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.00711, 101.720567), (3.007306, 101.720653), (3.007416, 101.720382)]"
KKA II,3.003791,101.720491,KEE II,3.004173,101.719735,161.88,concrete,1.3,2.08,"[(3.003791, 101.720491), (3.003789, 101.720644), (3.004177, 101.720652), (3.004179, 101.720175), (3.004176, 101.7201), (3.004172, 101.720023), (3.004173, 101.719735)]"
KKA II,3.003791,101.720491,KKA I,3.007845,101.72149,650.29,concrete,1.3,8.34,"[(3.003791, 101.720491), (3.003789, 101.720644), (3.004177, 101.720652), (3.004201, 101.720668), (3.00427, 101.720713), (3.004513, 101.720714), (3.004764, 101.720739), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.007845, 101.72149)]"
KKA II,3.003791,101.720491,KKK II,3.004514,101.720438,129.79,concrete,1.3,1.66,"[(3.003791, 101.720491), (3.003789, 101.720644), (3.004177, 101.720652), (3.004201, 101.720668), (3.00427, 101.720713), (3.004513, 101.720714), (3.004514, 101.720438)]"
KKA II,3.003791,101.720491,KMP I,3.007385,101.721337,567.0,concrete,1.3,7.27,"[(3.003791, 101.720491), (3.003789, 101.720644), (3.004177, 101.720652), (3.004201, 101.720668), (3.00427, 101.720713), (3.004513, 101.720714), (3.004764, 101.720739), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006686, 101.721655), (3.006671, 101.721697), (3.006763, 101.721731), (3.006848, 101.721528), (3.006873, 101.721471), (3.007037, 101.721538), (3.007244, 101.721023), (3.007406, 101.721093), (3.007474, 101.721122), (3.007385, 101.721337)]"
KKA II,3.003791,101.720491,KMP II,3.004601,101.721031,150.12,concrete,1.3,1.92,"[(3.003791, 101.720491), (3.003789, 101.720644), (3.004177, 101.720652), (3.004201, 101.720668), (3.00427, 101.720713), (3.004269, 101.720811), (3.004269, 101.720904), (3.004387, 101.721145), (3.004601, 101.721031)]"
KKA II,3.003791,101.720491,KPM I,3.008275,101.721383,661.16,concrete,1.3,8.48,"[(3.003791, 101.720491), (3.003789, 101.720644), (3.004177, 101.720652), (3.004201, 101.720668), (3.00427, 101.720713), (3.004513, 101.720714), (3.004764, 101.720739), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.008179, 101.721234), (3.008229, 101.721254), (3.008312, 101.721289), (3.008275, 101.721383)]"
KKA II,3.003791,101.720491,KPM II,3.003631,101.71975,107.15,concrete,1.3,1.37,"[(3.003791, 101.720491), (3.003792, 101.720391), (3.003792, 101.720327), (3.003792, 101.720299), (3.0036, 101.720296), (3.003598, 101.720125), (3.003633, 101.720125), (3.003633, 101.720089), (3.003632, 101.720031), (3.003631, 101.71975)]"
KKA II,3.003791,101.720491,Library,3.004833,101.719575,224.69,concrete,1.3,2.88,"[(3.003791, 101.720491), (3.003789, 101.720644), (3.004177, 101.720652), (3.004201, 101.720668), (3.00427, 101.720713), (3.00427, 101.720286), (3.004282, 101.720215), (3.004316, 101.720143), (3.004375, 101.720073), (3.004499, 101.719937), (3.004637, 101.719793), (3.004806, 101.719635), (3.004787, 101.719616), (3.004833, 101.719575)]"
KKA II,3.003791,101.720491,Tower Block,3.008645,101.721409,684.62,concrete,1.3,8.78,"[(3.003791, 101.720491), (3.003789, 101.720644), (3.004177, 101.720652), (3.004201, 101.720668), (3.00427, 101.720713), (3.004513, 101.720714), (3.004764, 101.720739), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006686, 101.721655), (3.006671, 101.721697), (3.006763, 101.721731), (3.006848, 101.721528), (3.006873, 101.721471), (3.007037, 101.721538), (3.007496, 101.721724), (3.007908, 101.721891), (3.008146, 101.721957), (3.008312, 101.721947), (3.008523, 101.721365), (3.008645, 101.721409)]"
KKK II,3.004514,101.720438,ACADEMIC BLOCK,3.005997,101.721394,235.06,paving_stones,1.0,3.92,"[(3.004514, 101.720438), (3.004513, 101.720714), (3.004764, 101.720739), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394)]"
KKK II,3.004514,101.720438,ADMINISTRATION BLOCK,3.006333,101.720479,343.35,paving_stones,1.0,5.72,"[(3.004514, 101.720438), (3.004513, 101.720714), (3.004764, 101.720739), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479)]"
KKK II,3.004514,101.720438,ION2,3.008366,101.72091,612.67,paving_stones,1.0,10.21,"[(3.004514, 101.720438), (3.004513, 101.720714), (3.004764, 101.720739), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.008179, 101.721234), (3.008229, 101.721254), (3.008366, 101.72091)]"
KKK II,3.004514,101.720438,KAA I,3.006982,101.721075,414.6,paving_stones,1.0,6.91,"[(3.004514, 101.720438), (3.004513, 101.720714), (3.004764, 101.720739), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006686, 101.721655), (3.006671, 101.721697), (3.006763, 101.721731), (3.006848, 101.721528), (3.006873, 101.721471), (3.006827, 101.721453), (3.006941, 101.721179), (3.006982, 101.721075)]"
KKK II,3.004514,101.720438,KAA II,3.004261,101.721313,139.86,paving_stones,1.0,2.33,"[(3.004514, 101.720438), (3.004513, 101.720714), (3.00427, 101.720713), (3.004269, 101.720811), (3.004269, 101.720904), (3.004387, 101.721145), (3.0044, 101.721169), (3.00443, 101.721227), (3.004368, 101.721258), (3.004333, 101.721276), (3.004296, 101.721295), (3.004261, 101.721313)]"
KKK II,3.004514,101.720438,KAW I,3.00676,101.720992,440.04,paving_stones,1.0,7.33,"[(3.004514, 101.720438), (3.004513, 101.720714), (3.004764, 101.720739), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006686, 101.721655), (3.006671, 101.721697), (3.006763, 101.721731), (3.006848, 101.721528), (3.006873, 101.721471), (3.006827, 101.721453), (3.006689, 101.721399), (3.006839, 101.721022), (3.00676, 101.720992)]"
KKK II,3.004514,101.720438,KAW II,3.004961,101.721446,175.67,paving_stones,1.0,2.93,"[(3.004514, 101.720438), (3.004513, 101.720714), (3.004764, 101.720739), (3.004847, 101.720894), (3.004978, 101.721146), (3.004871, 101.721149), (3.004773, 101.721204), (3.004776, 101.721386), (3.004961, 101.721446)]"
KKK II,3.004514,101.720438,KBP I (EAST),3.006915,101.720413,429.01,paving_stones,1.0,7.15,"[(3.004514, 101.720438), (3.004513, 101.720714), (3.004764, 101.720739), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006915, 101.720413)]"
KKK II,3.004514,101.720438,KBP I (NORTH),3.007784,101.720685,541.48,paving_stones,1.0,9.02,"[(3.004514, 101.720438), (3.004513, 101.720714), (3.004764, 101.720739), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007784, 101.720685)]"
KKK II,3.004514,101.720438,KBP II,3.004822,101.722189,262.17,paving_stones,1.0,4.37,"[(3.004514, 101.720438), (3.004513, 101.720714), (3.00427, 101.720713), (3.004269, 101.720811), (3.004269, 101.720904), (3.004387, 101.721145), (3.0044, 101.721169), (3.00443, 101.721227), (3.004498, 101.721358), (3.004464, 101.721375), (3.004497, 101.721438), (3.004637, 101.72169), (3.004698, 101.721744), (3.004761, 101.721766), (3.004744, 101.721811), (3.004732, 101.721843), (3.004913, 101.721918), (3.004945, 101.721931), (3.004858, 101.722115), (3.004822, 101.722189)]"
KKK II,3.004514,101.720438,KEE I,3.007416,101.720382,503.84,paving_stones,1.0,8.4,"[(3.004514, 101.720438), (3.004513, 101.720714), (3.004764, 101.720739), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.00711, 101.720567), (3.007306, 101.720653), (3.007416, 101.720382)]"
KKK II,3.004514,101.720438,KEE II,3.004173,101.719735,106.18,paving_stones,1.0,1.77,"[(3.004514, 101.720438), (3.004514, 101.720153), (3.004375, 101.720073), (3.004339, 101.72004), (3.004319, 101.720021), (3.004172, 101.720023), (3.004173, 101.719735)]"
KKK II,3.004514,101.720438,KKA I,3.007845,101.72149,581.86,paving_stones,1.0,9.7,"[(3.004514, 101.720438), (3.004513, 101.720714), (3.004764, 101.720739), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.007845, 101.72149)]"
KKK II,3.004514,101.720438,KKA II,3.003791,101.720491,129.79,paving_stones,1.0,2.16,"[(3.004514, 101.720438), (3.004513, 101.720714), (3.00427, 101.720713), (3.004201, 101.720668), (3.004177, 101.720652), (3.003789, 101.720644), (3.003791, 101.720491)]"
KKK II,3.004514,101.720438,KMP I,3.007385,101.721337,498.57,paving_stones,1.0,8.31,"[(3.004514, 101.720438), (3.004513, 101.720714), (3.004764, 101.720739), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006686, 101.721655), (3.006671, 101.721697), (3.006763, 101.721731), (3.006848, 101.721528), (3.006873, 101.721471), (3.007037, 101.721538), (3.007244, 101.721023), (3.007406, 101.721093), (3.007474, 101.721122), (3.007385, 101.721337)]"
KKK II,3.004514,101.720438,KMP II,3.004601,101.721031,109.28,paving_stones,1.0,1.82,"[(3.004514, 101.720438), (3.004513, 101.720714), (3.004764, 101.720739), (3.004847, 101.720894), (3.00482, 101.72091), (3.004601, 101.721031)]"
KKK II,3.004514,101.720438,KPM I,3.008275,101.721383,592.73,paving_stones,1.0,9.88,"[(3.004514, 101.720438), (3.004513, 101.720714), (3.004764, 101.720739), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006333, 101.720479), (3.006589, 101.720572), (3.006814, 101.720654), (3.006883, 101.72068), (3.007036, 101.720743), (3.007031, 101.720755), (3.007255, 101.720848), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.008179, 101.721234), (3.008229, 101.721254), (3.008312, 101.721289), (3.008275, 101.721383)]"
KKK II,3.004514,101.720438,KPM II,3.003631,101.71975,165.13,paving_stones,1.0,2.75,"[(3.004514, 101.720438), (3.004514, 101.720153), (3.004375, 101.720073), (3.004339, 101.72004), (3.004319, 101.720021), (3.004172, 101.720023), (3.004, 101.720025), (3.00382, 101.720028), (3.003632, 101.720031), (3.003631, 101.71975)]"
KKK II,3.004514,101.720438,Library,3.004833,101.719575,127.42,paving_stones,1.0,2.12,"[(3.004514, 101.720438), (3.004514, 101.720153), (3.004375, 101.720073), (3.004499, 101.719937), (3.004637, 101.719793), (3.004806, 101.719635), (3.004787, 101.719616), (3.004833, 101.719575)]"
KKK II,3.004514,101.720438,Tower Block,3.008645,101.721409,616.19,paving_stones,1.0,10.27,"[(3.004514, 101.720438), (3.004513, 101.720714), (3.004764, 101.720739), (3.004847, 101.720894), (3.004978, 101.721146), (3.005084, 101.721081), (3.005268, 101.721152), (3.005437, 101.721222), (3.005457, 101.721179), (3.00568, 101.721268), (3.005997, 101.721394), (3.006686, 101.721655), (3.006671, 101.721697), (3.006763, 101.721731), (3.006848, 101.721528), (3.006873, 101.721471), (3.007037, 101.721538), (3.007496, 101.721724), (3.007908, 101.721891), (3.008146, 101.721957), (3.008312, 101.721947), (3.008523, 101.721365), (3.008645, 101.721409)]"
KMP I,3.007385,101.721337,ACADEMIC BLOCK,3.005997,101.721394,263.51,concrete,1.3,3.38,"[(3.007385, 101.721337), (3.007474, 101.721122), (3.007406, 101.721093), (3.007244, 101.721023), (3.007037, 101.721538), (3.006873, 101.721471), (3.006848, 101.721528), (3.006763, 101.721731), (3.006671, 101.721697), (3.006686, 101.721655), (3.005997, 101.721394)]"
KMP I,3.007385,101.721337,ADMINISTRATION BLOCK,3.006333,101.720479,188.77,concrete,1.3,2.42,"[(3.007385, 101.721337), (3.007474, 101.721122), (3.007406, 101.721093), (3.007244, 101.721023), (3.007191, 101.721), (3.006972, 101.720904), (3.007031, 101.720755), (3.007036, 101.720743), (3.006883, 101.72068), (3.006814, 101.720654), (3.006589, 101.720572), (3.006333, 101.720479)]"
KMP I,3.007385,101.721337,ION2,3.008366,101.72091,185.26,concrete,1.3,2.38,"[(3.007385, 101.721337), (3.007474, 101.721122), (3.007406, 101.721093), (3.007472, 101.720934), (3.00765, 101.721013), (3.007757, 101.721061), (3.007843, 101.7211), (3.007979, 101.721155), (3.008179, 101.721234), (3.008229, 101.721254), (3.008366, 101.72091)]"
KMP I,3.007385,101.721337,KAA I,3.006982,101.721075,129.77,concrete,1.3,1.66,"[(3.007385, 101.721337), (3.007474, 101.721122), (3.007406, 101.721093), (3.007244, 101.721023), (3.007191, 101.721), (3.006972, 101.720904), (3.006899, 101.720874), (3.006839, 101.721022), (3.006982, 101.721075)]"
KMP I,3.007385,101.721337,KAA II,3.004261,101.721313,485.49,concrete,1.3,6.22,"[(3.007385, 101.721337), (3.007474, 101.721122), (3.007406, 101.721093), (3.007244, 101.721023), (3.007037, 101.721538), (3.006873, 101.721471), (3.006848, 101.721528), (3.006763, 101.721731), (3.006671, 101.721697), (3.006686, 101.721655), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005084, 101.721081), (3.004978, 101.721146), (3.004871, 101.721149), (3.004773, 101.721204), (3.004498, 101.721358), (3.00443, 101.721227), (3.004368, 101.721258), (3.004333, 101.721276), (3.004296, 101.721295), (3.004261, 101.721313)]"
KMP I,3.007385,101.721337,KAW I,3.00676,101.720992,122.24,concrete,1.3,1.57,"[(3.007385, 101.721337), (3.007474, 101.721122), (3.007406, 101.721093), (3.007244, 101.721023), (3.007191, 101.721), (3.006972, 101.720904), (3.006899, 101.720874), (3.006839, 101.721022), (3.00676, 101.720992)]"
KMP I,3.007385,101.721337,KAW II,3.004961,101.721446,403.47,concrete,1.3,5.17,"[(3.007385, 101.721337), (3.007474, 101.721122), (3.007406, 101.721093), (3.007244, 101.721023), (3.007037, 101.721538), (3.006873, 101.721471), (3.006848, 101.721528), (3.006763, 101.721731), (3.006671, 101.721697), (3.006686, 101.721655), (3.005997, 101.721394), (3.00568, 101.721268), (3.005457, 101.721179), (3.005437, 101.721222), (3.005268, 101.721152), (3.005208, 101.721289), (3.004975, 101.721407), (3.004961, 101.721446)]"
